,dataset,bd,fa,fica,grp,icm,ipca,isomap,ivis,kpca-cos,kpca-pol,kpca-rbf,kpca-sig,lda,lle,lsnmf,mctsne,nmf,nmf2,nsnmf,pca,phate,pmf,saucie,snmf,spca,spca-batch,spectral,srp,tsvd,umap,vasc,vpac,zifa
dbs,TabulaMuris_Bladder_10X,0.7021956283171692,0.7008081360814907,0.011743634951569873,0.012688495358566535,-0.0027468301641760816,0.7103893189652959,0.5353631714844613,0.7095759446096963,0.7036286346955619,0.7043247797986665,0.00032920209591496435,0.7629457774981411,0.7074002134675459,0.7114319425120704,0.7036551113706823,0.7907381184404659,0.7013135692997842,0.687079315435046,0.6577325637515175,0.7097053691654356,0.7174706961913099,0.7103367690925052,0.001286533782819978,0.687502989466791,0.7097053691654356,0.7600359709097999,0.4986844683708903,0.6297507540245215,0.7020691098511763,0.7006130015735079,0.7859520616564334,0.7012449395511755,0.7079803869648273
dbs,TabulaMuris_Bladder_FACS,0.5378291841963677,0.7514203833633114,0.7525853969551047,0.20623133151912,0.5378291841963677,0.20664355686015165,0.7515535395046246,0.2058995570123449,0.7511328436456723,0.20540009797013514,0.00837261104781396,0.22004437506967806,0.20452738814024868,0.7275167006909804,0.5378291841963677,0.7582510120399228,0.5378291841963677,0.20762246153277245,0.2130962190305456,0.20664355686015165,0.7476917179211457,0.20844497060268488,-0.007976995393249465,0.012928388276831206,0.20664355686015165,0.2087633275725012,0.7596032441181871,0.2041304916616516,0.20516696772167312,0.7383798217027066,0.7544899150719059,0.1937202446337441,0.7506796634975441
dbs,TabulaMuris_Brain_Microglia_FACS,0.09082917728869988,0.3612974634081028,0.2974293139169409,0.3633184273735193,-0.00663417126860422,0.17920155284021894,0.3178262329306896,0.3596655388101184,0.11158518039188974,0.3624033767204548,0.23791543015735564,0.3109256697182617,0.3624033767204548,-0.02334690556671526,0.17641369354655995,-0.0038999723077388477,0.3194298543007237,0.3673783971559115,0.4201433134653767,0.17185795703405465,0.2629803746113434,0.3316109965593234,0.010612083911921779,0.3673783971559115,0.17254730500747165,-0.003044280593218323,0.07423431459747667,0.04434484358359191,0.3596655388101184,0.3596655388101184,0.6186386792220611,-0.009865984725565605,0.1520033706266737
dbs,TabulaMuris_Brain_Neurons_FACS,0.4979712930485199,0.4939593019815437,0.002730649964223975,0.2340121587125681,0.0030812324866474603,0.5731958366687421,0.0027095638023729553,0.014523551036485303,0.4505542492183224,-0.0015274580099242628,0.5443137986401743,0.4847029822772093,0.2980566464677025,0.01343853370006028,0.5757925093736096,0.3056048621494707,0.002562961027740238,0.6724592179189266,0.19443022461665327,0.006684742009723344,0.3661480104918957,0.20235815517300126,0.0006050262146844064,0.001876101019457645,0.5742416333662993,0.17297912781316346,0.4980426928940661,0.08611777982948163,0.14920818808434602,0.2994834513354194,0.3202135739050503,0.4364837497889624,0.5464722043242788
dbs,TabulaMuris_Colon_FACS,0.06482486950292553,0.037417714054161486,-0.021607416270083817,0.02794388734357656,-0.0017321200607596859,0.008910410450486577,-0.042663159953458325,0.026473599631750264,0.005725254334531935,-0.003103672409615312,-0.00022118126445668846,0.025017055290866543,0.013921034285708732,0.025599139609542368,0.008280169711037004,0.06914517666628138,0.024828000690723856,0.014006187871832271,0.006293702087724216,0.008910410450486577,-0.010656517171317912,0.006877499314416936,0.0010355000238982106,0.024828000690723856,0.008910410450486577,0.0053744272741610396,0.016163224091844987,0.0044694519601602345,0.024828000690723856,0.001415957227504432,0.0069923171217671,0.08109241836032298,0.023931124597750927
dbs,TabulaMuris_Fat_FACS,0.0005379958583243077,0.001099819141641556,0.000668458323973674,0.0031039381401520485,0.26758689269008873,0.02332580341284974,0.004488105800573518,0.029235770504904782,0.016389148845970324,0.06700855642886591,0.015431559346793638,0.0027652332881704282,0.29010395517635784,0.0008701196376921918,0.01788521696317243,0.25498166552975826,0.26758689269008873,0.04465164602193118,0.05460885333888655,0.0018242083186311808,0.4089489081555287,0.0004028969669071887,0.00045868675742800295,0.26758689269008873,0.0032785563856169877,0.0006597616225946902,0.07102327466336901,0.029358181287358117,0.003818764816475481,1.6657241283477007e-05,0.6828905188382794,0.2502375838249853,0.6798276662650286
dbs,TabulaMuris_Heart_10X,0.6434966475728692,0.17277408518939072,0.05333744942506586,0.05333744942506586,0.7646984842344704,0.05333744942506586,0.032369209177189426,0.09515554799597366,0.09126160779102313,0.05333744942506586,-0.0009561070112490745,0.054072669291031335,0.051871002763742326,0.3368838954037671,0.734131411655286,0.8500202269874312,0.05150901637804111,0.05150901637804111,0.6224533935578903,0.05333744942506586,0.05241278090442136,0.05141994688028698,0.0012371350614970734,0.05150901637804111,0.05333744942506586,0.05141994688028698,0.4364801652774132,-0.023703103514064242,0.05150901637804111,0.08667304013950468,0.585678957118605,0.7514032242800076,0.016939284924499354
dbs,TabulaMuris_Heart_FACS,0.3761454762404272,0.2930196361961798,0.010020310194906895,-0.0008558592377275194,0.33583242803301955,0.20562408803336804,0.2354260974319105,0.7206735145550427,0.05135765783241588,0.17278286695602402,0.3269500937232654,-0.003656953993674974,0.2510219045047733,0.004925807755405943,0.4195502346389421,0.014470478275816375,0.0009793526068027543,0.17953802086171422,0.2612882152523597,0.1940714801239677,0.0021865450973594693,0.2663176371692357,-0.0024404443015792056,0.17953802086171422,0.18833915412110586,-0.0015008609751868606,0.3979881419133089,0.2279467382202017,0.17953802086171422,0.01960306777991318,0.07889245067658776,0.31700416865508946,0.6077733430269773
dbs,TabulaMuris_Kidney_10X,0.012700894714334618,0.36654304372843577,0.02211553111329989,-0.007069030195197253,0.005914331950908397,-0.008146175722635322,0.004138521096738015,0.3984584638046993,0.40170955889952586,-0.0119234229807967,0.01513407703820127,0.4140929081674676,0.09924488716063913,0.01805474553026921,0.08390753607525915,0.3079842959608544,0.009119263510237436,-0.03251042069982775,0.1151055751444372,-0.007069030195197253,0.3988520063811362,-0.002414615758182725,0.012452387526903606,0.03592427645741241,-0.008683199621855191,-0.02864290538267038,0.23913366775402825,-0.032128583577194614,-0.026964971225445968,0.2778036648262194,0.2943265472048129,0.07092315148302063,0.2951208123702605
dbs,TabulaMuris_Kidney_FACS,-0.004072517034167879,0.5062233276303258,0.6144802843112652,0.016520292488391826,0.2610209101487924,0.006443108061085585,0.07968567465032571,0.5212405320245463,0.5630400761363259,0.15368320227215196,0.4037740336056776,0.5711528290282893,0.18946184393930687,0.13597427096658246,0.26758488854495777,-0.0069658799307676395,0.2610209101487924,0.2630089499318472,0.3806520414292501,0.006606948811791152,-0.03778200197770281,0.36350832677415856,0.001918846422142879,0.2610209101487924,0.4202369562076605,0.04920468375193118,0.08134654764918653,-0.00311438048195692,0.13325541665631435,-0.001648555098525256,0.0030541631334594505,0.2528151650247487,0.5548608124966208
dbs,TabulaMuris_Liver_10X,0.0003394016521934966,-0.0012689752390177625,0.012003759403727492,1.0034627943884047e-05,0.0018199725263081466,0.011806688375712773,-0.0022078588450228846,0.038039853577317234,0.013732737054916806,0.00911387218144057,0.005246962581731919,0.0024109490968481392,0.17539246850695664,0.06538277941162346,0.01815693452803438,-0.0003023615770686447,0.0015602150602790931,0.016843527225042728,0.000966570416140068,0.01376164612487867,0.01734315482598656,-0.0008318665155027564,0.0034746188945978264,0.0013970307240525922,0.0011528749585137741,-0.002622008036030644,0.004564252262953803,0.0007431191450506557,-0.003948314762388563,0.03975074170270252,0.039907235270504486,0.07455853723889452,0.012393524439775013
dbs,TabulaMuris_Liver_FACS,0.05885250896570244,0.3816338983147175,0.19841403557951826,0.0685714296121464,-0.00016013851518831626,0.047739804386252034,0.07424512828360072,0.2775343779407923,0.3500162323225966,0.0648555975201919,0.2833325040344385,0.6590805012437171,0.37364774415410135,0.3153754929477249,0.2595699835358615,0.010990678337668223,-0.0013796637828322185,0.010931827822523422,0.04576934023076275,0.05609297149856921,0.007640000648060014,0.004631437346313268,-0.00829149063811677,0.09199286419801854,0.04674083363521577,0.0059669839436189255,0.223212815163216,0.02528078709895409,0.0892661481795922,0.06351943888996871,0.4944504394883384,0.061481307158507886,0.4174595197526395
dbs,TabulaMuris_Lung_FACS,0.21455239203049328,0.014587176124260397,0.0009399867521134126,0.02975442075302589,0.003093827859730992,0.061687940878862826,0.012497340202787676,0.010480974110864029,0.04649006699893308,0.05550655471413127,0.038770943101732284,0.025000257634633125,0.05627678676583578,0.008880840213338046,0.67716966276338,0.01476400941236815,0.0009448363670962683,0.0009448363670962683,0.3089896517775483,0.061687940878862826,0.0008777700732922974,0.3255183870529261,0.0011607979444417285,0.0009448363670962683,0.061687940878862826,0.00571768021798368,0.030114301222078005,0.07920096636219665,0.001769047942723009,0.008642539107793178,0.7223211605324918,0.5162143634682694,0.0731236474704099
dbs,TabulaMuris_Mammary_10X,0.3952534317346907,0.0016855253436486107,0.0014095817560930489,-0.0029474914713429885,0.00017543865973723282,0.0018941117362060774,0.002043980249376924,0.13919765875966378,0.5392097313625182,0.19168919724243802,-0.0004118834477041522,0.7071143192656709,0.3992543501327625,0.0018257608800422871,0.4480206960242196,-0.03678745867985152,0.0018941117362060774,0.0010482608384282176,0.4349440979213982,0.0018941117362060774,0.386344864928781,0.4131931162469151,0.006288984468921425,0.002425525689107032,0.0018941117362060774,0.0018941117362060774,0.5653965306056501,0.0018257608800422871,0.0002408449769903477,0.8817649278717399,0.10658538630803348,0.36373797125472,0.5546457655105208
dbs,TabulaMuris_Mammary_FACS,0.04178425175299817,0.104488791573517,-0.001376748699710662,0.07834199849092495,0.008827904937396923,0.0009234980417620856,0.07989040134684679,0.3648427378180212,0.008217153324600135,0.0733595796181193,-0.004449553527689001,0.4677225185418241,0.07342620880983622,0.4808538939058934,0.4062959769289528,0.5718790981998114,0.07423521530955901,0.042820107366193634,0.08917054723486613,0.0006715048451848442,0.027500642404014158,0.07418558689114202,0.0006152902586720929,0.07211960332297639,0.0009234980417620856,0.056689960688038325,0.06808115446620493,0.06131416855031775,0.07211960332297639,0.7659822263789289,-0.009165254679137579,0.40523583695688303,0.46252307994792996
dbs,TabulaMuris_Marrow_10X,0.09306594145420456,0.12459506514213015,0.2526160710424529,0.22540636854330096,0.0120559333101816,0.135059749016361,0.2381791802787484,0.3043027040202001,0.2279042789761337,0.11672979091148104,-0.0001703235699217291,0.2831954280306089,0.10273631658459613,0.1733821535547403,0.007043026975771621,-0.006413856714997662,0.2380261301161924,0.11350182330232585,0.1373475196310271,0.12725093908350554,0.22128055551833792,0.15544977961498627,-0.0008167208587395791,0.2468761174137957,0.1349490880283125,0.2284070711527615,0.2335736432065185,0.0966313201004958,0.23003959222748385,0.048430826342050905,0.411851670032848,0.0966717224762907,0.2829950605887073
dbs,TabulaMuris_Marrow_FACS,0.0017099364521790186,0.4255205755148795,0.0029747790304062885,0.0036072731393050656,0.003962803585191821,0.0293015763269098,0.013617897406947596,-0.0007447550073558463,0.0026100451310034274,0.03726971316478115,0.020051535249221764,0.01617275217809832,0.21413278250379253,0.0038663346089232243,0.006593282057051634,0.2500798046950521,0.022214897458824337,0.022214897458824337,0.2007429562676792,0.041712568316740674,0.5937985323591839,0.05434703686314884,-0.0013863680189719586,0.006047799533053224,0.012361650064234227,0.04717465504215195,0.12890033683295546,0.1150387392291328,0.022192549225568903,0.28333669797157857,0.012172858603002127,0.15350359279820916,0.015623929696464298
dbs,TabulaMuris_Muscle_10X,0.24015169815273635,0.7032029047272621,0.251417039731805,-0.010914993608676378,0.0024090556688160514,0.2622004692419436,0.27994887312432154,0.5575374069533754,0.6491251404275616,0.0006322429364169187,0.10836070139879556,0.06385439325288099,0.3145575641481616,0.3636638586911129,0.010872173314652702,0.8346672813105576,0.2283364469321416,0.3204873136728008,0.3110683117520284,0.2610119007258677,0.7892867536007335,0.3440651570466499,-0.0003387536473746004,0.3532909830093169,0.2588742039161532,0.002269824437590722,0.7060531209980703,-0.0005003420567877884,0.4174306346607503,0.7163936707794945,0.5546223167301381,0.33828118562260273,0.4605967602399478
dbs,TabulaMuris_Muscle_FACS,0.3447347435607391,0.005566203604894536,0.0073180505212288435,0.002779272522461891,0.21810296234657345,0.005522929140574929,0.0011384991944761384,0.003184405815828684,0.0022185403679040845,0.20608974304014724,-0.00030324872828241565,0.014245734051389512,0.31169440443655405,0.1891377906399837,0.3068556215651411,0.16400977713983012,0.21810296234657345,0.0020621904974343166,0.30448305194917585,0.0020511706754984273,0.000924161389416064,0.03066294069790128,-0.00026915085178854986,0.21810296234657345,0.0058744581533871215,0.007079711154542761,0.4824162802020033,0.001762932454139161,0.22015728521384745,0.17964759935743874,0.3748221662946358,0.3019156554984536,0.6143256407789749
dbs,TabulaMuris_Pancreas_FACS,0.11228449318513747,0.002763990802027915,-0.016011177806841494,-0.027780791365160783,0.20083571048767013,-0.01150360134699707,0.09661877749275737,0.39818085021430016,0.2782392615033885,0.1608143294620232,0.001425914265635849,-0.014406631635683247,0.20083571048767013,0.16221948605830958,0.2396534515903641,0.18657975332093168,0.003101606313323973,-0.029317003552878505,0.19971365536823127,-0.03033444579417145,0.1990214414410975,0.3749548472915749,-0.0020043570999894785,-0.02780333649272493,-0.020680152702326992,-0.01751078746043723,0.2884493618300462,0.08176549069535348,0.2319146752379255,0.1851643115051559,0.3774113717129896,0.3904001756750939,0.2297373882913071
dbs,TabulaMuris_Skin_FACS,0.6392178490880129,0.09146902133898227,0.037795502945018634,0.0124915272639615,0.6392463216147315,0.015072349472500756,-0.060671333967200224,0.0037805082379547906,0.014010169706776895,0.10552380817702102,0.005203078884170475,0.01799375774919737,-0.02929495009771128,-0.03789611897310381,0.5814618907621992,0.016971692400361692,0.01307701343866172,0.00012013829956080676,0.015596116903710345,-0.014466248642145104,0.7570657595526943,0.014800573869965297,-0.0010472924082023367,-0.0008726966074995054,-0.0011561432515757998,0.015688088733500232,0.00021699822152799388,-0.01935453081622633,0.1060385033039228,-0.03686509866798853,0.7435898731374682,0.09824480511655743,0.04961946994190039
dbs,TabulaMuris_Spleen_10X,0.013371197483655143,0.011468716624327637,0.011753308369126213,0.01190120786496865,0.0001858913664667162,0.011045790040419385,0.012843381933167336,-0.0024448128747273736,0.013371197483655143,0.012253061658576944,0.00038044934480033216,0.3427266731216772,0.8771344802216712,-0.00222867797520889,0.002922871629786041,0.01694414433070808,0.00317760638794608,0.006253360148317289,0.01283487980082376,0.011045790040419385,0.021579718140559864,0.008970421058363008,0.0011201275672768905,0.0036632233533853663,0.011045790040419385,0.013229198332179715,0.007279473745530589,0.015252388072537875,-0.00046459822993749416,0.011278905067842031,0.9257725934261491,0.046642675597352745,0.014150102108034275
dbs,TabulaMuris_Spleen_FACS,0.8491081304783342,0.8942406615760655,0.018196539799765488,0.010086370132482323,0.8562089974007095,0.05873527410710106,-0.016937652064745342,0.5287115841665205,0.02558195916285527,0.06094105835700586,0.02344720105293444,0.9043924438911384,0.8577300527791434,0.0017242408152865027,0.8549860153643506,-0.003156250018763452,0.8562089974007095,0.024158562517726828,0.018196539799765488,0.06457154987107779,0.9124781276294599,0.042051505992260665,-0.007486020285116054,0.8562089974007095,0.059609340409180124,0.042915209093539734,0.03339744446585932,0.042051505992260665,0.02830241585603777,0.05822750703892201,0.07286440635891793,0.6672429731541686,0.9010352854307172
dbs,TabulaMuris_Thymus_10X,-0.034217669510845525,-0.02673980219896741,0.022124565987841887,0.017079254997884773,0.001886836129798162,0.02253817027027233,-0.02536912881794684,-0.031401857532414305,0.03087544159919789,0.0013774831416134294,0.030007449722897823,0.04241826256734429,-0.04077511613519856,0.15995550878965295,-0.009850341572059784,-0.040888738023405334,-0.04219576115011695,-0.011765782861214174,0.0356416616242319,0.02253817027027233,0.008760585937923645,0.021032086975729124,0.0018571452886825,-0.029481158764108974,0.02253817027027233,-0.01715570477533736,0.020959282576520813,0.0029767767151429913,0.02548061752925424,-0.04066964559926161,0.008881321743912395,-0.03945667880276376,0.06622585532815135
dbs,TabulaMuris_Thymus_FACS,0.10707116376271636,0.045092457796283104,0.5391170644669543,0.5373616832737468,0.00965818814390322,0.3148854977605985,-0.01439788137806401,0.5369769408761056,0.17994494970246916,0.5391170644669543,0.5755079452564787,0.6918769262169979,0.5391170644669543,0.31443146404785155,0.2640436129686793,-0.0025906303195244573,0.5369769408761056,0.5369769408761056,0.6800102755547969,0.2790984730377433,0.1930834377084084,0.6185058636304627,-0.004656366812325632,0.5369769408761056,0.32315445645099056,0.378122038505566,0.3246941451371296,0.3510512554407763,0.5369769408761056,0.0029623964214023114,0.26027657417066785,0.6615176439066444,0.2994947200434913
