,dataset,bd,fa,fica,grp,icm,ipca,isomap,ivis,kpca-cos,kpca-pol,kpca-rbf,kpca-sig,lda,lle,lsnmf,mctsne,nmf,nmf2,nsnmf,pca,phate,pmf,saucie,snmf,spca,spca-batch,spectral,srp,tsvd,umap,vasc,vpac,zifa
dbs,TabulaMuris_Bladder_10X,0.7083610557366098,0.7101826953435143,0.6817198954419577,0.4782409900236762,0.7007453469237678,0.7059098839535815,0.7105657187184033,0.7095759446096963,0.6123669377334596,0.7086965097007194,-0.0012529764663633564,0.7001929773059752,0.7067066234320286,0.5004761808671956,0.7008758668011607,0.5517703892902599,0.7021956283171692,0.7008751396679135,0.6464711417923382,0.7059098839535815,0.7174706961913099,0.7094167817575092,-0.0016045594197529008,0.7008575846846846,0.5634996107121749,0.6988697458056036,0.016394824322246298,0.01893945093959773,0.05839528957963836,0.7006130015735079,0.02055060859763344,0.7012449395511755,0.019011817753664263
dbs,TabulaMuris_Bladder_FACS,0.5211783643360229,0.21803486669311808,0.3987971368555686,0.20623133151912,0.5364751232810325,0.20664355686015165,0.7538962833162259,0.2058995570123449,0.2090846186204589,0.20540009797013514,0.0075990925201905625,0.21469318789004524,0.2058995570123449,0.7763446975858789,0.5371454402926187,0.7517126971796928,0.2080238238743226,0.2080238238743226,0.21467693397942594,0.20664355686015165,0.7463266786131592,0.2086822091799816,-0.007976995393249465,0.20706682556648007,0.20664355686015165,0.2087633275725012,0.4418898005564379,0.2041304916616516,0.20664355686015165,0.7383798217027066,0.7502369263879695,0.1937202446337441,0.22351157181506406
dbs,TabulaMuris_Brain_Microglia_FACS,0.06968684398245663,0.2755810427320812,0.1683929470808713,0.3624033767204548,0.04525003019770464,0.13997570928684244,0.32308149799226155,0.3596655388101184,0.1047248432557519,0.6136439717510835,0.3060909453349219,0.30528998666203344,0.3624033767204548,0.002232520979764207,0.0001904660095450837,0.2311887198224501,0.37442231616704136,0.3704151430620134,0.4226889275504376,0.05541846730313557,0.2741055624681764,0.3808175033312127,0.010612083911921779,0.06968080440753502,0.29952860741022025,-0.005466460961447218,0.2831621480504422,0.03310732765807242,0.3596655388101184,0.3596655388101184,0.09066466419938406,-0.009865984725565605,0.12861406536997844
dbs,TabulaMuris_Brain_Neurons_FACS,0.12706249018701882,0.2360506849404813,0.004389092617968386,0.023718872664190368,0.003135217105083884,0.3460116238809483,0.16435645758520195,0.02001009084585529,0.20223446943091364,-0.0017175980520515175,0.3121176462983083,0.3006612109516356,0.29733174286713,0.007809438661062884,0.655746141989425,0.4583753045351616,0.0032041735507770397,0.13524310964987854,0.2111972476958288,0.1843279481913281,0.4570654889580962,0.21167807809206252,0.0001838813671468525,0.6589986466141071,0.3493885526452565,0.00341655382852294,0.022500915663479816,0.10427110026597854,0.003913740542625407,0.2994834513354194,0.25389998498146826,0.4364837497889624,0.0074129769910387016
dbs,TabulaMuris_Colon_FACS,0.008995294923719878,0.031983136060507414,0.008587700121511143,0.02623252732395033,-0.004600483289775747,0.00923394427804156,0.0052350896639315435,-0.02248641636395133,0.015186195203138615,-0.004547536252566181,-0.0010851521717463476,0.005714011338374129,0.01285917921888395,0.0008879738475757562,0.005171139037363903,0.13235218954976788,0.004730814583772067,0.013607186658885216,0.0067093162948623645,0.00923394427804156,0.011637943176044805,0.013731403687539456,0.0010355000238982106,0.025060796547925788,0.00923394427804156,0.005315692035128393,0.006312354123735962,0.022683662685461525,0.00185416645990596,0.024953169140428087,0.004635277442982819,0.08109241836032298,0.02478421310957199
dbs,TabulaMuris_Fat_FACS,0.28048803445308,0.001099819141641556,0.000668458323973674,0.02630842360855606,-0.001547172892740505,0.015975454814816048,0.001565803598504491,0.028870729733812505,0.005414017486350665,0.2565156941154225,0.01655917784373412,0.013209131941883,0.292035675237013,0.0008701196376921918,-0.0005628455523283703,0.011853205447315688,0.2730980524926089,0.2728659348245052,0.09026568008463576,0.011579779989029444,0.0002845892469590347,0.000503463821739703,0.0009447668805704024,0.2698123045888299,0.002320927993166969,0.004995368971988247,0.04438713456968353,0.032092390383303145,0.03459564806139465,1.6657241283477007e-05,0.00143640386729499,0.2502375838249853,0.020396966604192344
dbs,TabulaMuris_Heart_10X,0.6434966475728692,0.05141994688028698,0.05333744942506586,0.05333744942506586,0.7108817846160729,0.05333744942506586,0.04579640367489087,0.0917651134471263,0.07238591453574889,0.05333744942506586,-0.004205815256433474,0.054072669291031335,0.05141994688028698,0.11072760025721387,0.40681024212468897,0.854775054978597,0.05141994688028698,0.05141994688028698,0.6236819744057113,0.05333744942506586,0.023492100934548503,0.05141994688028698,0.0012371350614970734,0.05141994688028698,0.05333744942506586,0.05333744942506586,0.04802296052695789,0.07030462609298654,0.05141994688028698,0.8868387908147259,0.3297269786606399,0.7514032242800076,0.04755394679844679
dbs,TabulaMuris_Heart_FACS,0.0012065978773757493,0.29373956400385803,0.010190121243801205,0.0039521831836849325,0.0009007750503125088,0.2253640649411322,0.278574059262204,-0.00816500302418258,0.32413758450105595,0.1595664146270598,0.3250585003287793,0.3200471319718859,0.2540699153666961,0.005119199817729053,0.523855651330335,0.012197360713759773,0.0009793526068027543,0.18616070013443275,0.2629094447897337,0.20129757950444002,0.0021865450973594693,0.2744914707660389,-0.003117976668218664,0.17664979370846529,0.1968417913361325,-0.0005042218579706658,0.002996647942101284,0.21800125829654687,0.19793594199007872,0.01960306777991318,0.02368658745180414,0.31700416865508946,0.454560364932967
dbs,TabulaMuris_Kidney_10X,0.026663468837868527,0.02629972878988716,0.02156459757286556,-0.011875385983971585,0.005914331950908397,-0.008146175722635322,0.007883071737518177,0.4379922399068155,0.7814912614662257,-0.035906585860437795,0.01107141962652805,0.4850239764694276,0.09772666779534864,0.01805474553026921,0.09623548747167432,0.26041291487688906,0.4138485610109197,-0.0197790410439406,0.14136547622030254,-0.012949972850318443,0.2165328948085997,0.030928262449219895,0.012452387526903606,0.09301363071890133,-0.014565742029334541,-0.02863514939332192,0.05731155893752159,-0.038221357394142716,-0.008683199621855191,0.2778036648262194,0.01759432196471021,0.07092315148302063,0.11174848819810823
dbs,TabulaMuris_Kidney_FACS,0.02370776681421794,0.2585816352623091,0.627499978661588,0.006944305546859358,0.013697480582730836,0.002721128018725409,0.053936523036818056,0.15793528639555726,0.2197578680963832,-0.009719291557968943,0.3807919111762982,0.39822594413172496,0.2762314560502473,0.3560102353325211,0.6043672045463063,-0.0069658799307676395,0.2908226295243222,0.29047221479662155,0.36359404750122776,0.2546482137162964,-0.03763700307314452,0.3914434325895707,0.0023477893200797646,0.0030628397835848497,0.005428643422431857,0.020482109121336425,0.14412858497284425,0.004226415673758208,0.04692388766223539,-0.002416553634175911,0.0030541631334594505,0.2528151650247487,0.5916911636698393
